Date,Close,High,Low,Shares_Traded,Turnover
2022-03-22,17315.5,17334.4,17006.3,338263468.0,27347.6
2022-03-23,17245.65,17442.4,17199.6,292120348.0,24705.28
2022-03-24,17222.75,17291.75,17091.15,290280124.0,25011.72
2022-03-25,17153.0,17294.9,17076.55,237115741.0,20031.39
2022-03-28,17222.0,17235.1,17003.9,253240837.0,19976.26
2022-03-29,17325.3,17343.65,17235.7,235149625.0,20305.78
2022-03-30,17498.25,17522.5,17387.2,505031841.0,28907.47
2022-03-31,17464.75,17559.8,17435.2,281111679.0,24032.07
2022-04-01,17670.45,17703.7,17422.7,291773447.0,21132.13
2022-04-04,18053.4,18114.65,17791.4,345526502.0,38623.94
2022-04-05,17957.4,18095.45,17921.55,283453612.0,25096.7
2022-04-06,17807.65,17901.0,17779.85,328824420.0,24252.48
2022-04-07,17639.55,17787.5,17623.7,308840215.0,26236.91
2022-04-08,17784.35,17842.75,17600.55,274447433.0,25608.1
2022-04-11,17674.95,17779.05,17650.95,251701846.0,21001.58
2022-04-12,17530.3,17595.3,17442.35,266029060.0,23958.77
2022-04-13,17475.65,17663.65,17457.4,245061941.0,20229.83
2022-04-18,17173.65,17237.75,17067.85,376130248.0,30154.62
2022-04-19,16958.65,17275.65,16824.7,401399563.0,35467.13
2022-04-20,17136.55,17186.9,16978.95,286069736.0,25972.15
2022-04-21,17392.6,17414.7,17215.5,285200022.0,24999.9
2022-04-22,17171.95,17315.3,17149.2,262739740.0,23371.7
2022-04-25,16953.95,17054.3,16888.7,275685925.0,22699.65
2022-04-26,17200.8,17223.85,17064.45,261065753.0,22079.92
2022-04-27,17038.4,17110.7,16958.45,265140480.0,25373.8
2022-04-28,17245.05,17322.5,17071.05,312914417.0,28488.87
2022-04-29,17102.55,17377.65,17053.25,336243642.0,29582.86
2022-05-02,17069.1,17092.25,16917.25,278155513.0,21222.64
2022-05-04,16677.6,17132.85,16623.95,310632799.0,27405.52
2022-05-05,16682.65,16945.7,16651.85,265793403.0,21792.91
2022-05-06,16411.25,16484.2,16340.9,300527719.0,25472.95
2022-05-09,16301.85,16403.7,16142.1,288402950.0,23274.74
2022-05-10,16240.05,16404.55,16197.3,283061200.0,22685.27
2022-05-11,16167.1,16318.75,15992.6,284294438.0,22994.38
2022-05-12,15808.0,16041.95,15735.75,314921678.0,25352.34
2022-05-13,15782.15,16083.6,15740.85,369135540.0,27454.12
2022-05-16,15842.3,15977.95,15739.65,217646558.0,17852.19
2022-05-17,16259.3,16284.25,15900.8,295687774.0,22782.99
2022-05-18,16240.3,16399.8,16211.2,290441105.0,23889.84
2022-05-19,15809.4,15984.75,15775.2,313876082.0,24340.84
2022-05-20,16266.15,16283.05,16003.85,252402013.0,22806.69
2022-05-23,16214.7,16414.7,16185.75,293829853.0,25110.85
2022-05-24,16125.15,16262.8,16078.6,249778296.0,21895.75
2022-05-25,16025.8,16223.35,16006.95,243342347.0,21400.14
2022-05-26,16170.15,16204.45,15903.7,314305739.0,27721.21
2022-05-27,16352.45,16370.6,16221.95,274064956.0,21341.98
2022-05-30,16661.4,16695.5,16506.15,251400757.0,21216.5
2022-05-31,16584.55,16690.75,16521.9,651613610.0,52929.35
2022-06-01,16522.75,16649.2,16438.85,249619038.0,19350.33
2022-06-02,16628.0,16646.4,16443.05,235958283.0,20055.84
2022-06-03,16584.3,16793.85,16567.9,245514871.0,22249.29
2022-06-06,16569.55,16610.95,16444.55,233589132.0,17999.41
2022-06-07,16416.35,16487.25,16347.1,233814633.0,17921.95
2022-06-08,16356.25,16514.3,16293.35,243481044.0,18336.15
2022-06-09,16478.1,16492.8,16243.85,204954394.0,16721.68
2022-06-10,16201.8,16324.7,16172.6,189680523.0,18388.03
2022-06-13,15774.4,15886.15,15684.0,225534385.0,20002.64
2022-06-14,15732.1,15858.0,15659.45,225425862.0,19825.41
2022-06-15,15692.15,15783.65,15678.9,183011236.0,16063.24
2022-06-16,15360.6,15863.15,15335.1,264735957.0,21383.06
2022-06-17,15293.5,15400.4,15183.4,342629997.0,29074.0
2022-06-20,15350.15,15382.5,15191.1,260022438.0,18531.78
2022-06-21,15638.8,15707.25,15419.85,262794687.0,18934.27
2022-06-22,15413.3,15565.4,15385.95,220889589.0,16817.07
2022-06-23,15556.65,15628.45,15367.5,259171810.0,21722.06
2022-06-24,15699.25,15749.25,15619.45,219599372.0,18259.72
2022-06-27,15832.05,15927.45,15815.5,210932505.0,17770.42
2022-06-28,15850.2,15892.1,15710.15,251865155.0,18419.75
2022-06-29,15799.1,15861.6,15687.8,444949551.0,22528.57
2022-06-30,15780.25,15890.0,15728.85,306027777.0,23970.65
2022-07-01,15752.05,15793.95,15511.05,364090131.0,25891.94
2022-07-04,15835.35,15852.35,15661.8,304328467.0,19875.22
2022-07-05,15810.85,16025.75,15785.45,254164463.0,19129.6
2022-07-06,15989.8,16011.35,15800.9,288375300.0,22836.77
2022-07-07,16132.9,16150.5,16045.95,264615218.0,21465.33
2022-07-08,16220.6,16275.5,16157.9,281102369.0,20990.69
2022-07-11,16216.0,16248.55,16115.5,255915072.0,20240.69
2022-07-12,16058.3,16158.75,16031.15,208648707.0,16042.52
2022-07-13,15966.65,16140.0,15950.15,233264100.0,19649.66
2022-07-14,15938.65,16070.85,15858.2,228603433.0,18858.83
2022-07-15,16049.2,16066.95,15927.3,205768079.0,17031.43
2022-07-18,16278.5,16287.95,16142.2,227744850.0,19420.93
2022-07-19,16340.55,16359.5,16187.05,222630928.0,18068.59
2022-07-20,16520.85,16588.0,16490.95,284359582.0,22061.81
2022-07-21,16605.25,16626.95,16483.9,243625339.0,20603.17
2022-07-22,16719.45,16752.25,16610.9,190906776.0,18600.11
2022-07-25,16631.0,16706.05,16564.25,211392171.0,19384.43
2022-07-26,16483.85,16636.1,16463.3,208208122.0,20087.54
2022-07-27,16641.8,16653.45,16438.75,185210970.0,17608.03
2022-07-28,16929.6,16947.65,16746.25,376256315.0,26674.28
2022-07-29,17158.25,17172.8,17018.15,436059722.0,28241.29
2022-08-01,17340.05,17356.25,17154.8,381532671.0,23221.04
2022-08-02,17345.45,17390.15,17215.85,333639093.0,22576.94
2022-08-03,17388.15,17407.5,17225.85,285414666.0,20842.13
2022-08-04,17382.0,17490.7,17161.25,324981426.0,21848.21
2022-08-05,17397.5,17474.4,17348.75,355310802.0,20013.14
2022-08-08,17525.1,17548.8,17359.75,256994113.0,18475.21
2022-08-10,17534.75,17566.1,17442.8,312716544.0,21952.35
2022-08-11,17659.0,17719.3,17631.95,311247237.0,20476.53
2022-08-12,17698.15,17724.65,17597.85,303872483.0,18422.47
2022-08-16,17825.25,17839.1,17764.05,278042725.0,18495.27
2022-08-17,17944.25,17965.95,17833.35,262768582.0,21209.54
2022-08-18,17956.5,17968.45,17852.05,263914197.0,18441.68
2022-08-19,17758.45,17992.2,17710.75,295627263.0,21531.99
2022-08-22,17490.7,17690.05,17467.35,287559133.0,19605.44
2022-08-23,17577.5,17625.55,17345.2,285616338.0,20365.8
2022-08-24,17604.95,17623.65,17499.25,261953239.0,17819.88
2022-08-25,17522.45,17726.5,17487.45,230181848.0,17566.7
2022-08-26,17558.9,17685.85,17519.35,266636238.0,17500.8
2022-08-29,17312.9,17380.15,17166.2,244854637.0,19351.5
2022-08-30,17759.3,17777.65,17401.5,324687477.0,26284.26
2022-09-01,17542.8,17695.6,17468.45,308526598.0,26813.95
2022-09-02,17539.45,17643.85,17476.45,256268616.0,19548.88
2022-09-05,17665.8,17683.15,17540.35,230309013.0,17011.26
2022-09-06,17655.6,17764.65,17587.65,251204527.0,17521.09
2022-09-07,17624.4,17650.75,17484.3,354137885.0,25419.5
2022-09-08,17798.75,17807.65,17691.95,279845682.0,19925.25
2022-09-09,17833.35,17925.95,17786.0,270299618.0,20564.06
2022-09-12,17936.35,17980.55,17889.15,228242025.0,17648.17
2022-09-13,18070.05,18088.3,18015.45,259922741.0,21039.08
2022-09-14,18003.75,18091.55,17771.15,365866933.0,26611.96
2022-09-15,17877.4,18096.15,17861.5,289637528.0,22007.78
2022-09-16,17530.85,17820.05,17497.25,468464263.0,36013.89
2022-09-19,17622.25,17667.2,17429.7,258329581.0,19548.99
2022-09-20,17816.25,17919.3,17744.4,263100874.0,20456.69
2022-09-21,17718.35,17838.7,17663.6,245532498.0,19816.78
2022-09-22,17629.8,17722.75,17532.45,284094023.0,21303.96
2022-09-23,17327.35,17642.15,17291.65,390754862.0,23750.53
2022-09-26,17016.3,17196.4,16978.3,492002942.0,27533.01
2022-09-27,17007.4,17176.45,16942.35,359895458.0,22712.8
2022-09-28,16858.6,17037.6,16820.4,323922457.0,21400.93
2022-09-29,16818.1,17026.05,16788.6,340034380.0,24758.63
2022-09-30,17094.35,17187.1,16747.7,380204763.0,26205.63
2022-10-03,16887.35,17114.65,16855.55,285850587.0,21860.54
2022-10-04,17274.3,17287.3,17117.3,231601639.0,18480.43
2022-10-06,17331.8,17428.8,17315.65,268239320.0,20404.46
2022-10-07,17314.65,17337.35,17216.95,216273136.0,17043.26
2022-10-10,17241.0,17280.15,17064.7,234005512.0,16220.67
2022-10-11,16983.55,17261.8,16950.3,282617982.0,22178.37
2022-10-12,17123.6,17142.35,16960.05,256037322.0,18098.41
2022-10-13,17014.35,17112.35,16956.95,266438674.0,18189.64
2022-10-14,17185.7,17348.55,17169.75,226997138.0,17813.47
2022-10-17,17311.8,17328.55,17098.55,212223419.0,16887.83
2022-10-18,17486.95,17527.8,17434.05,239493630.0,18224.95
2022-10-19,17512.25,17607.6,17472.85,210480869.0,17200.79
2022-10-20,17563.95,17584.15,17421.0,249604832.0,18345.6
2022-10-21,17576.3,17670.15,17520.75,277702680.0,23547.38
2022-10-24,17730.75,17777.55,17707.4,45029477.0,3772.49
2022-10-25,17656.35,17811.5,17637.0,251358203.0,20338.32
2022-10-27,17736.95,17783.9,17654.5,324649088.0,24166.3
2022-10-28,17786.8,17838.9,17723.7,250030113.0,19099.59
2022-10-31,18012.2,18022.8,17899.9,227174539.0,19846.47
2022-11-01,18145.4,18175.8,18060.15,349924808.0,26796.59
2022-11-02,18082.85,18178.75,18048.65,270878019.0,20072.62
2022-11-03,18052.7,18106.3,17959.2,212968291.0,16037.78
2022-11-04,18117.15,18135.1,18017.15,267941526.0,21062.54
2022-11-07,18202.8,18255.5,18064.75,314758398.0,25124.84
2022-11-09,18157.0,18296.4,18117.5,307155149.0,23344.58
2022-11-10,18028.2,18103.1,17969.4,256451785.0,19848.06
2022-11-11,18349.7,18362.3,18259.35,378469072.0,30732.11
2022-11-14,18329.15,18399.45,18311.4,301401961.0,21697.66
2022-11-15,18403.4,18427.95,18282.0,250926391.0,17836.19
2022-11-16,18409.65,18442.15,18344.15,219268992.0,19732.87
2022-11-17,18343.9,18417.6,18312.95,200512910.0,16410.36
2022-11-18,18307.65,18394.6,18209.8,198794846.0,16553.69
2022-11-21,18159.95,18262.3,18133.35,213794598.0,15037.5
2022-11-22,18244.2,18261.85,18137.7,177681099.0,14750.98
2022-11-23,18267.25,18325.4,18246.0,178791087.0,15674.45
2022-11-24,18484.1,18529.7,18294.25,204044559.0,18218.35
2022-11-25,18512.75,18534.9,18445.1,205876043.0,17112.8
2022-11-28,18562.75,18614.25,18365.6,206468884.0,19006.92
2022-11-29,18618.05,18678.1,18552.15,195255179.0,16568.17
2022-11-30,18758.35,18816.05,18616.55,345636288.0,32757.21
2022-12-01,18812.5,18887.6,18778.2,324955829.0,22216.65
2022-12-02,18696.1,18781.95,18639.2,254401004.0,20233.76
2022-12-05,18701.05,18728.6,18591.35,288393766.0,19471.83
2022-12-06,18642.75,18654.9,18577.9,217777090.0,17772.27
2022-12-07,18560.5,18668.3,18528.4,200501720.0,17496.8
2022-12-08,18609.35,18625.0,18536.95,202811256.0,19277.65
2022-12-09,18496.6,18664.7,18410.1,215839572.0,20317.78
2022-12-12,18497.15,18521.55,18345.7,193883468.0,16688.2
2022-12-13,18608.0,18617.25,18490.2,187585567.0,16536.17
2022-12-14,18660.3,18696.1,18632.9,208030337.0,16626.0
2022-12-15,18414.9,18652.9,18387.7,183127544.0,15618.55
2022-12-16,18269.0,18440.95,18255.15,277650193.0,23292.95
2022-12-19,18420.45,18431.65,18244.55,154847475.0,14455.23
2022-12-20,18385.3,18404.9,18202.65,169041783.0,15038.56
2022-12-21,18199.1,18473.35,18162.75,187594274.0,17223.44
2022-12-22,18127.35,18318.75,18068.6,195699650.0,16725.23
2022-12-23,17806.8,18050.45,17779.5,221454773.0,18486.94
2022-12-26,18014.6,18084.1,17774.25,176652342.0,13708.21
2022-12-27,18132.3,18149.25,17967.45,214257094.0,13000.64
2022-12-28,18122.5,18173.1,18068.35,193873167.0,13997.59
2022-12-29,18191.0,18229.7,17992.8,281052828.0,18466.05
2022-12-30,18105.3,18265.25,18080.3,192005563.0,14475.22
2023-01-02,18197.45,18215.15,18086.5,256073979.0,11793.06
2023-01-03,18232.55,18251.95,18149.8,208699772.0,13680.91
2023-01-04,18042.95,18243.0,18020.6,235162202.0,16687.71
2023-01-05,17992.15,18120.3,17892.6,269949738.0,22108.53
2023-01-06,17859.45,18047.4,17795.55,238220578.0,17495.25
2023-01-09,18101.2,18141.4,17936.15,257237669.0,19916.16
2023-01-10,17914.15,18127.6,17856.0,283277918.0,20570.3
2023-01-11,17895.7,17976.35,17824.35,259853294.0,20204.33
2023-01-12,17858.2,17945.8,17761.65,227769060.0,19762.43
2023-01-13,17956.6,17999.35,17774.25,256700729.0,21341.7
2023-01-16,17894.85,18049.65,17853.65,206195816.0,16728.37
2023-01-17,18053.3,18072.05,17886.95,219055125.0,17461.09
2023-01-18,18165.35,18183.75,18032.45,255840928.0,20500.07
2023-01-19,18107.85,18155.2,18063.75,237833991.0,18413.13
2023-01-20,18027.65,18145.45,18016.2,237225269.0,19519.96
2023-01-23,18118.55,18162.6,18063.45,202460434.0,17060.12
2023-01-24,18118.3,18201.25,18078.65,216910302.0,19705.91
2023-01-25,17891.95,18100.6,17846.15,257227052.0,20890.56
2023-01-27,17604.35,17884.75,17493.55,476342611.0,40104.83
2023-01-30,17648.95,17709.15,17405.55,432434028.0,38159.88
2023-01-31,17662.15,17735.7,17537.55,398338541.0,35023.7
2023-02-01,17616.3,17972.2,17353.4,512870802.0,38486.19
2023-02-02,17610.4,17653.9,17445.95,490113567.0,37639.96
2023-02-03,17854.05,17870.3,17584.2,424123037.0,34503.67
2023-02-06,17764.6,17823.7,17698.35,282544790.0,21864.88
2023-02-07,17721.5,17811.15,17652.55,354395693.0,23611.08
2023-02-08,17871.7,17898.7,17744.15,290994265.0,23733.4
2023-02-09,17893.45,17916.9,17779.8,260854055.0,21529.97
2023-02-10,17856.5,17876.95,17801.0,231991834.0,17063.99
2023-02-13,17770.9,17880.7,17719.75,231276483.0,17406.31
2023-02-14,17929.85,17954.55,17800.05,244512944.0,20579.8
2023-02-15,18015.85,18034.1,17853.8,229273800.0,21457.34
2023-02-16,18035.85,18134.75,18000.65,230246175.0,18891.55
2023-02-17,17944.2,18034.25,17884.6,208053929.0,16998.33
2023-02-20,17844.6,18004.35,17818.4,174563233.0,14729.07
2023-02-21,17826.7,17924.9,17800.3,198248205.0,15593.09
2023-02-22,17554.3,17772.5,17529.45,204021979.0,17162.09
2023-02-23,17511.25,17620.05,17455.4,240807918.0,19313.68
2023-02-24,17465.8,17599.75,17421.8,209406363.0,16100.18
2023-02-27,17392.7,17451.6,17299.0,246448847.0,16638.41
2023-02-28,17303.95,17440.45,17255.2,420881259.0,32959.77
2023-03-01,17450.9,17467.75,17345.25,272881409.0,19784.53
2023-03-02,17321.9,17445.8,17306.0,310669094.0,22068.68
2023-03-03,17594.35,17644.75,17427.7,356169518.0,24143.96
2023-03-06,17711.45,17799.95,17671.95,362801096.0,26959.41
2023-03-08,17754.4,17766.5,17602.25,267041402.0,23155.56
2023-03-09,17589.6,17772.35,17573.6,262352056.0,21964.17
2023-03-10,17412.9,17451.5,17324.35,235927570.0,19794.73
2023-03-13,17154.3,17529.9,17113.45,254914657.0,22860.67
2023-03-14,17043.3,17224.65,16987.1,290604200.0,26057.6
2023-03-15,16972.15,17211.35,16938.9,248188970.0,22659.09
2023-03-16,16985.6,17062.45,16850.15,349820607.0,24198.71
2023-03-17,17100.05,17145.8,16958.15,408121255.0,30478.42
2023-03-20,16988.4,17066.6,16828.35,241777405.0,21454.09
2023-03-21,17107.5,17127.7,17016.0,246737873.0,22039.11
2023-03-22,17151.9,17207.25,17107.85,185700457.0,15712.0
2023-03-23,17076.9,17205.4,17045.3,219171517.0,19676.97
2023-03-24,16945.05,17109.45,16917.35,228038299.0,19019.88
2023-03-27,16985.7,17091.0,16918.55,218418670.0,18466.56
2023-03-28,16951.7,17061.75,16913.75,238840919.0,20942.5
2023-03-29,17080.7,17126.15,16940.6,345911087.0,27261.74
2023-03-31,17359.75,17381.6,17204.65,263889033.0,24970.98
2023-04-03,17398.05,17428.05,17312.75,230170687.0,20359.58
2023-04-05,17557.05,17570.55,17402.7,248345193.0,23911.75
2023-04-06,17599.15,17638.7,17502.85,242708337.0,23543.21
2023-04-10,17624.05,17694.1,17597.95,254819382.0,21092.06
2023-04-11,17722.3,17748.75,17655.15,304263454.0,25841.64
2023-04-12,17812.4,17825.75,17717.25,232816318.0,22851.93
2023-04-13,17828.0,17842.15,17729.65,285764798.0,26460.2
2023-04-17,17706.85,17863.0,17574.05,357401212.0,35118.57
2023-04-18,17660.15,17766.6,17610.2,258856690.0,23032.99
2023-04-19,17618.75,17666.15,17579.85,281463379.0,21562.08
2023-04-20,17624.45,17684.45,17584.35,215103396.0,19457.45
2023-04-21,17624.05,17663.2,17553.95,230156645.0,19091.44
2023-04-24,17743.4,17754.5,17612.5,255740393.0,23142.94
2023-04-25,17769.25,17807.45,17716.85,297445999.0,28819.53
2023-04-26,17813.6,17827.75,17711.2,233008677.0,21295.14
2023-04-27,17915.05,17931.6,17797.9,241434660.0,24454.15
2023-04-28,18065.0,18089.15,17885.3,290263674.0,27026.12
2023-05-02,18147.65,18180.25,18101.75,265216308.0,23615.47
2023-05-03,18089.85,18116.35,18042.4,226171254.0,19079.79
2023-05-04,18255.8,18267.45,18066.7,226643581.0,21889.48
2023-05-05,18069.0,18216.95,18055.45,239702311.0,26152.88
2023-05-08,18264.4,18286.95,18100.3,228399379.0,22687.94
2023-05-09,18265.95,18344.2,18229.65,245368649.0,23478.06
2023-05-10,18315.1,18326.75,18211.95,220450874.0,21416.41
2023-05-11,18297.0,18389.7,18270.4,248932544.0,26440.1
2023-05-12,18314.8,18342.75,18194.55,241702589.0,22046.04
2023-05-15,18398.85,18458.9,18287.9,216088535.0,19329.75
2023-05-16,18286.5,18432.35,18264.35,219490491.0,21063.78
2023-05-17,18181.75,18309.0,18115.35,229898510.0,20903.12
2023-05-18,18129.95,18297.2,18104.85,272103515.0,24172.44
2023-05-19,18203.4,18218.1,18060.4,260898407.0,22105.67
2023-05-22,18314.4,18335.25,18178.85,262560942.0,25147.58
2023-05-23,18348.0,18419.75,18324.2,270354216.0,28648.15
2023-05-24,18285.4,18392.6,18262.95,232621507.0,24273.17
2023-05-25,18321.15,18338.1,18202.4,235915651.0,22411.41
2023-05-26,18499.35,18508.55,18333.15,198668359.0,19094.08
2023-05-29,18598.65,18641.2,18581.25,265323978.0,19237.57
2023-05-30,18633.85,18662.45,18575.5,234391323.0,21660.69
2023-05-31,18534.4,18603.9,18483.85,696495765.0,70755.08
2023-06-01,18487.75,18580.3,18464.55,265630759.0,24056.99
2023-06-02,18534.1,18573.7,18478.4,270923679.0,23171.88
2023-06-05,18593.85,18640.15,18582.8,256111496.0,20369.16
2023-06-06,18599.0,18622.75,18531.6,220789926.0,21957.47
2023-06-07,18726.4,18738.95,18636.0,260109671.0,21482.77
2023-06-08,18634.55,18777.9,18615.6,286468927.0,22762.3
2023-06-09,18563.4,18676.65,18555.4,221760885.0,20181.42
2023-06-12,18601.5,18633.6,18559.75,179463966.0,15386.04
2023-06-13,18716.15,18728.9,18631.8,233167883.0,22612.62
2023-06-14,18755.9,18769.7,18690.0,261354575.0,19520.08
2023-06-15,18688.1,18794.1,18669.05,263004991.0,24820.77
2023-06-16,18826.0,18864.7,18710.5,272771256.0,28877.67
2023-06-19,18755.45,18881.45,18719.15,219815214.0,22699.84
2023-06-20,18816.7,18839.7,18660.65,211649257.0,19687.08
2023-06-21,18856.85,18875.9,18794.85,217481345.0,19102.48
2023-06-22,18771.25,18886.6,18759.5,252697871.0,24990.87
2023-06-23,18665.5,18756.4,18647.1,210562119.0,20619.6
2023-06-26,18691.2,18722.05,18646.7,171271325.0,17355.14
2023-06-27,18817.4,18829.25,18714.25,222464605.0,21415.89
2023-06-28,18972.1,19011.25,18861.35,398782019.0,37356.94
2023-06-30,19189.05,19201.7,19024.6,247906587.0,26376.62
2023-07-03,19322.55,19345.1,19234.4,226050219.0,22681.54
2023-07-04,19389.0,19434.15,19300.0,226916635.0,26634.06
2023-07-05,19398.5,19421.6,19339.6,224418797.0,24699.24
2023-07-06,19497.3,19512.2,19373.0,268261285.0,28540.18
2023-07-07,19331.8,19523.6,19303.6,237102566.0,23089.25
2023-07-10,19355.9,19435.85,19327.1,268246132.0,25991.55
2023-07-11,19439.4,19515.1,19406.45,251263638.0,26883.78
2023-07-12,19384.3,19507.7,19361.75,327941559.0,40163.14
2023-07-13,19413.75,19567.0,19385.8,310442517.0,27244.56
2023-07-14,19564.5,19595.35,19433.5,291165841.0,25484.44
2023-07-17,19711.45,19731.85,19562.95,268707894.0,25975.57
2023-07-18,19749.25,19819.45,19690.2,286353897.0,33269.08
2023-07-19,19833.15,19851.7,19727.45,259660464.0,26447.9
2023-07-20,19979.15,19991.85,19758.4,274698867.0,30622.66
2023-07-21,19745.0,19887.4,19700.0,312461795.0,33802.14
2023-07-24,19672.35,19782.75,19658.3,265562151.0,24522.29
2023-07-25,19680.6,19729.35,19615.95,369653496.0,29665.67
2023-07-26,19778.3,19825.6,19716.7,244747425.0,23023.86
2023-07-27,19659.9,19867.55,19603.55,334891351.0,35019.13
2023-07-28,19646.05,19695.9,19563.1,258671382.0,22995.98
2023-07-31,19753.8,19772.75,19597.6,295053318.0,23075.38
2023-08-01,19733.55,19795.6,19704.6,298048161.0,24554.71
2023-08-02,19526.55,19678.25,19423.55,290666798.0,23997.47
2023-08-03,19381.65,19537.65,19296.45,315688612.0,29899.38
2023-08-04,19517.0,19538.85,19436.45,280799561.0,28086.15
2023-08-07,19597.3,19620.45,19524.8,216586074.0,21655.87
2023-08-08,19570.85,19634.4,19533.1,260294052.0,25437.47
2023-08-09,19632.55,19645.5,19467.5,266495074.0,23201.75
2023-08-10,19543.1,19623.6,19495.4,312193785.0,29430.34
2023-08-11,19428.3,19557.75,19412.75,235524048.0,24521.24
2023-08-14,19434.55,19465.85,19257.9,243850815.0,22767.43
2023-08-16,19465.0,19482.75,19317.2,226627230.0,21484.66
2023-08-17,19365.25,19461.55,19326.25,268663456.0,26505.65
2023-08-18,19310.15,19373.8,19253.6,256142364.0,25641.41
2023-08-21,19393.6,19425.95,19296.3,262589133.0,20738.75
2023-08-22,19396.45,19443.5,19381.3,208704354.0,20226.48
2023-08-23,19444.0,19472.05,19366.6,225214991.0,20167.16
2023-08-24,19386.7,19584.45,19369.0,268256859.0,24338.24
2023-08-25,19265.8,19339.55,19229.7,466518217.0,24998.12
2023-08-28,19306.05,19366.85,19249.7,248178769.0,18237.22
2023-08-29,19342.65,19377.9,19309.1,307388116.0,22501.12
2023-08-30,19347.45,19452.8,19334.75,233004568.0,19877.49
2023-08-31,19253.8,19388.2,19223.65,562557215.0,45699.54
2023-09-01,19435.3,19458.55,19255.7,372502191.0,25962.38
2023-09-04,19528.8,19545.15,19432.85,396071122.0,24822.79
2023-09-05,19574.9,19587.05,19525.75,303958622.0,24029.89
2023-09-06,19611.05,19636.45,19491.5,512974083.0,32500.52
2023-09-07,19727.05,19737.0,19550.05,304929822.0,23591.0
2023-09-08,19819.95,19867.15,19728.05,288093693.0,23530.84
2023-09-11,19996.35,20008.15,19865.35,248763130.0,21924.34
2023-09-12,19993.2,20110.35,19914.65,328064239.0,30110.8
2023-09-13,20070.0,20096.9,19944.1,251394599.0,24332.36
2023-09-14,20103.1,20167.65,20043.45,275111881.0,21902.65
2023-09-15,20192.35,20222.45,20129.7,438185104.0,42681.35
2023-09-18,20133.3,20195.35,20115.7,264870758.0,21135.95
2023-09-20,19901.4,20050.65,19878.85,378065882.0,37351.58
2023-09-21,19742.35,19848.75,19709.95,275132260.0,26711.83
2023-09-22,19674.25,19798.65,19657.5,246410075.0,24137.57
2023-09-25,19674.55,19734.15,19601.55,188398392.0,20194.48
2023-09-26,19664.7,19699.35,19637.45,204869058.0,18118.19
2023-09-27,19716.45,19730.7,19554.0,203559874.0,19659.17
2023-09-28,19523.55,19766.65,19492.1,352810261.0,30069.78
2023-09-29,19638.3,19726.25,19551.05,243508919.0,20978.72
2023-10-03,19528.75,19623.2,19479.65,221719625.0,21459.58
2023-10-04,19436.1,19457.8,19333.6,277148310.0,26017.47
2023-10-05,19545.75,19576.95,19487.3,234865323.0,22019.04
2023-10-06,19653.5,19675.75,19589.4,159051277.0,16096.52
2023-10-09,19512.35,19588.95,19480.5,165094800.0,15499.67
2023-10-10,19689.85,19717.8,19565.45,216559447.0,18735.62
2023-10-11,19811.35,19839.2,19756.95,213729730.0,19900.99
2023-10-12,19794.0,19843.3,19772.65,217904144.0,20999.94
2023-10-13,19751.05,19805.4,19635.3,254955979.0,24363.02
2023-10-16,19731.75,19781.3,19691.85,180964341.0,14746.01
2023-10-17,19811.5,19849.75,19775.65,185846716.0,16839.87
2023-10-18,19671.1,19840.95,19659.95,198942937.0,18581.64
2023-10-19,19624.7,19681.8,19512.35,230312163.0,23582.01
2023-10-20,19542.65,19593.8,19518.7,198341255.0,17944.31
2023-10-23,19281.75,19556.85,19257.85,176044288.0,16212.9
2023-10-25,19122.15,19347.3,19074.15,225291741.0,19818.32
2023-10-26,18857.25,19041.7,18837.85,300356469.0,28939.64
2023-10-27,19047.25,19076.15,18926.65,205201044.0,19947.48
2023-10-30,19140.9,19158.5,18940.0,180132492.0,17095.73
2023-10-31,19079.6,19233.7,19056.45,206049341.0,19397.36
2023-11-01,18989.15,19096.05,18973.7,194103279.0,18452.51
2023-11-02,19133.25,19175.25,19064.15,245595109.0,19771.49
2023-11-03,19230.6,19276.25,19210.9,189516123.0,17304.87
2023-11-06,19411.75,19423.0,19309.7,180690631.0,16296.56
2023-11-07,19406.7,19423.5,19329.1,198660124.0,18288.06
2023-11-08,19443.5,19464.4,19401.5,194967997.0,17060.45
2023-11-09,19395.3,19463.9,19378.35,208418472.0,19087.29
2023-11-10,19425.35,19451.3,19329.45,152215785.0,12916.21
2023-11-12,19525.55,19547.25,19510.25,37311902.0,2482.27
2023-11-13,19443.55,19494.4,19414.75,189275733.0,13527.22
2023-11-15,19675.45,19693.2,19579.65,291464988.0,24957.24
2023-11-16,19765.2,19875.25,19627.0,282686669.0,26041.45
2023-11-17,19731.8,19806.0,19667.45,236827462.0,21681.28
2023-11-20,19694.0,19756.45,19670.5,173780543.0,16737.05
2023-11-21,19783.4,19829.1,19754.05,194969012.0,17947.2
2023-11-22,19811.85,19825.55,19703.85,184497984.0,17405.48
2023-11-23,19802.0,19875.15,19786.75,170024085.0,15906.94
2023-11-24,19794.7,19832.85,19768.85,145895044.0,14389.29
2023-11-28,19889.7,19916.85,19800.0,229595031.0,23043.25
2023-11-29,20096.6,20104.65,19956.3,236241768.0,22367.64
2023-11-30,20133.15,20158.7,20015.85,486585349.0,48877.95
2023-12-01,20267.9,20291.55,20183.7,265812566.0,22461.53
2023-12-04,20686.8,20702.65,20507.75,381107418.0,33917.52
