Date,Close,High,Low,Shares_Traded,Turnover,log_return,range_volatility
2023-12-11,20997.1,21026.1,20923.7,2.12921451E8,21150.17,0.0013201007481038823,2.3834269215891664E-5
2023-12-12,20906.4,21037.9,20867.15,2.44867128E8,25404.64,-0.004329000758647416,6.641306089543383E-5
2023-12-13,20926.35,20950.0,20769.5,2.60269318E8,25918.44,9.537982328403815E-4,7.487582727433158E-5
2023-12-14,21182.7,21210.9,21074.45,3.34410589E8,32593.42,0.012175680378580502,4.165145977375157E-5
2023-12-15,21456.65,21492.3,21235.3,5.08761756E8,50114.46,0.01284980983467759,1.4471705443195272E-4
2023-12-18,21418.65,21482.8,21365.35,2.49668965E8,23615.28,-0.0017725828134065394,3.005412286818595E-5
2023-12-19,21453.1,21505.05,21337.75,2.49750062E8,23750.61,0.0016071192528823127,6.0995893193476986E-5
2023-12-20,21150.15,21593.0,21087.35,3.63886229E8,30993.12,-0.014222159410509942,5.614934714176234E-4
2023-12-21,21255.05,21288.35,20976.8,2.77548079E8,26001.02,0.00494751652994106,2.1735338372012695E-4
2023-12-22,21349.4,21390.5,21232.45,2.84708918E8,27709.29,0.004429122039579133,5.500041463039616E-5
2023-12-26,21441.35,21477.15,21329.45,2.19467748E8,20081.33,0.0042976644029708395,4.762148783466188E-5
2023-12-27,21654.75,21675.75,21495.8,2.56542963E8,23059.25,0.009903529283836263,6.94981814596977E-5
2023-12-28,21778.7,21801.45,21678.0,3.93080755E8,35031.0,0.005707598014420873,3.22460431172253E-5
2023-12-29,21731.4,21770.3,21676.9,2.70922276E8,23697.88,-0.0021742086840976452,1.848551249672033E-5
2024-01-01,21741.9,21834.35,21680.85,1.53995217E8,14184.09,4.830551259819097E-4,4.9773523500922854E-5
2024-01-02,21665.8,21755.6,21555.65,2.63711568E8,25316.13,-0.003506293950845306,8.525258236607243E-5
2024-01-03,21517.35,21677.0,21500.35,3.11933117E8,32329.23,-0.0068753939803709255,6.695455886412983E-5
2024-01-04,21658.6,21685.65,21564.55,3.39172697E8,30868.15,0.006543017764368559,3.135987387355162E-5
2024-01-05,21710.8,21749.6,21629.2,3.09303266E8,26554.49,0.0024072283779417876,3.081485496206611E-5
2024-01-08,21513.0,21763.95,21492.9,2.31452935E8,21140.94,-0.00915242902089806,1.5705812251916646E-4
2024-01-09,21544.85,21724.45,21517.85,2.28568589E8,24055.74,0.0014794053028200293,9.130817529009592E-5
2024-01-10,21618.7,21641.85,21448.65,2.16991926E8,20958.96,0.003421872022129979,8.041128251536589E-5
2024-01-11,21647.2,21726.5,21593.75,2.12453866E8,23492.12,0.0013174349370812008,3.756209970456646E-5
2024-01-12,21894.55,21928.25,21715.15,2.94678459E8,30565.5,0.011361631573985991,9.536667487679186E-5
2024-01-15,22097.45,22115.55,21963.55,3.45543523E8,29523.15,0.009224469846440882,4.7564745012462266E-5
2024-01-16,22032.3,22124.15,21969.8,2.92433764E8,24435.94,-0.002952658799676969,4.901384760167746E-5
2024-01-17,21571.95,21851.5,21550.45,4.55999867E8,47533.44,-0.02111569879842982,1.924565516864341E-4
2024-01-18,21462.25,21539.4,21285.55,3.87341268E8,39718.84,-0.005098281720792006,1.405499744232063E-4
2024-01-19,21622.4,21670.6,21575.0,3.43055124E8,34429.24,0.007434236443611493,1.954759519557365E-5
2024-01-20,21571.8,21720.3,21541.8,1.6207374E8,13917.46,-0.0023429082212985306,6.809671587083995E-5
2024-01-23,21238.8,21750.25,21192.6,4.49718534E8,48813.68,-0.015557208551848641,6.746064731568494E-4
2024-01-24,21453.95,21482.35,21137.2,4.07460664E8,41718.64,0.010079080002224091,2.623475519779414E-4
2024-01-25,21352.6,21459.0,21247.05,4.18143077E8,40088.5,-0.004735265485242329,9.852697662276898E-5
2024-01-29,21737.6,21763.25,21429.6,3.76702289E8,34516.42,0.017869967895292525,2.3869086826375748E-4
2024-01-30,21522.1,21813.05,21501.8,3.75137333E8,32916.3,-0.009963165839113332,2.065475425540954E-4
2024-01-31,21725.7,21741.35,21448.85,4.10583065E8,41587.85,0.009415577400253396,1.8346557292496464E-4
2024-02-01,21697.45,21832.95,21658.75,3.32541208E8,34042.15,-0.0013011494553287434,6.417238350856295E-5
2024-02-02,21853.8,22126.8,21805.55,4.42794738E8,38395.9,0.00718007734330033,2.138911798081126E-4
2024-02-05,21771.7,21964.3,21726.95,4.40849699E8,33807.94,-0.0037638581528382955,1.1804784627393007E-4
2024-02-06,21929.4,21951.4,21737.55,3.70968111E8,32910.82,0.007217240963270505,9.583898886879887E-5
2024-02-07,21930.5,22053.3,21860.15,3.46263704E8,30088.76,5.015971309687693E-5,7.738555492486476E-5
2024-02-08,21717.95,22011.05,21665.3,4.91069786E8,41082.02,-0.009739254433202903,2.506743156314128E-4
2024-02-09,21782.5,21804.45,21629.9,3.4922285E8,31176.16,0.002967787569021457,6.460077383309921E-5
2024-02-12,21616.05,21831.7,21574.75,2.87436165E8,23921.14,-0.007670800806730669,1.4017121708024207E-4
2024-02-13,21743.25,21766.8,21543.35,3.65785766E8,29896.62,0.005867270223610988,1.064753412105134E-4
2024-02-14,21840.05,21870.85,21530.2,3.59120861E8,32535.0,0.004442075711187993,2.464303204750161E-4
2024-02-15,21910.75,21953.85,21794.8,3.45394395E8,29559.69,0.003231943714910831,5.286909214433289E-5
2024-02-16,22040.7,22068.65,21968.95,,,0.005913360249649653,2.0502390789105253E-5
2024-02-19,22122.25,22186.65,22021.05,2.18252325E8,21375.71,0.0036931451676362253,5.612920334093128E-5
2024-02-20,22196.95,22215.6,22045.85,2.95705319E8,26872.32,0.0033710026687649355,5.8834564253138814E-5
2024-02-21,22055.05,22249.4,21997.95,3.64545679E8,29741.39,-0.006413291438377891,1.2918083585138E-4
2024-02-22,22217.45,22252.5,21875.25,3.43495136E8,33985.94,0.007336415535777436,2.92358739905977E-4
2024-02-23,22212.7,22297.5,22186.1,2.25983194E8,24617.01,-2.1381877027633613E-4,2.508605297337064E-5
2024-02-26,22122.05,22202.15,22075.15,2.07775504E8,20850.26,-0.004089348708477196,3.2908459685847774E-5
2024-02-27,22198.35,22218.25,22085.65,2.52199186E8,24620.71,0.0034431131207391997,3.583156002320574E-5
2024-02-28,21951.15,22229.15,21915.85,2.02952371E8,20579.8,-0.011198431843397458,2.0148017631248387E-4
2024-02-29,21982.8,22060.55,21860.65,3.60165824E8,40196.12,0.0014407994489542065,8.285966681201106E-5
2024-03-01,22338.75,22353.3,22047.75,3.51503075E8,29646.47,0.016062509231593233,1.894313253678914E-4
2024-03-02,22378.4,22419.55,22367.05,3.5763814E7,1918.77,0.0017733692952736234,5.496456661811842E-6
2024-03-04,22405.6,22440.9,22358.3,2.98794435E8,23771.71,0.0012147196920581206,1.359817271191389E-5
2024-03-05,22356.3,22416.9,22269.15,2.96153036E8,29165.37,-0.002202767082468908,4.3729468759947106E-5
2024-03-06,22474.05,22497.2,22224.35,3.1226256E8,31029.01,0.005253149742597478,1.488966718070905E-4
2024-03-07,22493.55,22525.65,22430.0,3.79865142E8,33558.46,8.672911706346735E-4,1.8107674869981023E-5
2024-03-11,22332.65,22526.6,22307.25,2.77897373E8,27222.37,-0.00717886820713181,9.574809241740833E-5
2024-03-12,22335.7,22452.55,22256.0,2.99201167E8,29781.12,1.3656201783766265E-4,7.730908151000385E-5
2024-03-13,21997.7,22446.75,21905.65,4.93341697E8,40109.23,-0.01524839281915699,5.954206670470751E-4
2024-03-14,22146.65,22204.6,21917.5,4.2674246E8,37348.3,0.006748341079488168,1.6936602161896338E-4
2024-03-15,22023.35,22120.9,21931.7,6.61460455E8,60260.88,-0.005582989371484147,7.378439229685053E-5
2024-03-18,22055.7,22123.7,21916.55,3.56321519E8,23015.51,0.0014678177414507178,8.849866532938335E-5
2024-03-19,21817.45,21978.3,21793.1,3.44157465E8,30291.6,-0.010860963573548457,7.160877828173274E-5
2024-03-20,21839.1,21930.9,21710.2,3.12414696E8,28939.85,9.918329219701341E-4,1.02301189860698E-4
2024-03-21,22011.95,22080.95,21941.3,3.53172434E8,31258.4,0.007883546470263552,4.0253190946925815E-5
2024-03-22,22096.75,22180.7,21883.3,3.88656439E8,39023.19,0.0038450511793153485,1.822163200783235E-4
2024-03-26,22004.7,22073.2,21947.55,3.28403719E8,33382.08,-0.004174471981014722,3.258910706026546E-5
2024-03-27,22123.65,22193.6,22052.85,4.09136866E8,38830.73,0.005391105178276993,4.047649182136315E-5
2024-03-28,22326.9,22516.0,22163.6,4.07422815E8,45656.57,0.009145057440967922,2.48846335588227E-4
2024-04-01,22462.0,22529.95,22427.75,2.43637071E8,21420.69,0.006032763016645629,2.067069643965206E-5
2024-04-02,22453.3,22497.6,22388.15,2.89524237E8,27940.93,-3.873958365548433E-4,2.3783527711594243E-5
2024-04-03,22434.65,22521.1,22346.5,3.09647491E8,30793.28,-8.309580220587544E-4,6.0574128663581125E-5
2024-04-04,22514.65,22619.0,22303.8,4.00986156E8,40705.56,0.0035595697583823936,1.9693052007140906E-4
2024-04-05,22513.7,22537.6,22427.6,2.42244731E8,24797.82,-4.219563897600843E-5,2.393834024399104E-5
2024-04-08,22666.3,22697.3,22550.35,2.27633561E8,22480.2,0.006755227104931126,4.2190062533300865E-5
2024-04-09,22642.75,22768.4,22612.25,2.32356772E8,21651.69,-0.0010395275169402805,4.735937607071139E-5
2024-04-10,22753.8,22775.7,22673.7,2.76847931E8,25355.05,0.0048924520259116325,2.0146772604384847E-5
2024-04-12,22519.4,22726.45,22503.75,3.57187778E8,36456.91,-0.010355004482994602,9.697290999142655E-5
2024-04-15,22272.5,22427.45,22259.55,3.55465814E8,29474.59,-0.011024426319883079,5.646808647633774E-5
2024-04-16,22147.9,22213.75,22079.45,3.17267066E8,28661.04,-0.005610049742502448,3.677397391378093E-5
2024-04-18,21995.85,22326.5,21961.7,4.56906707E8,43314.67,-0.006888884669556557,2.7140212000272636E-4
2024-04-19,22147.0,22179.55,21777.65,3.62530569E8,36073.63,0.006848247937105312,3.343953009786807E-4
2024-04-22,22336.4,22375.65,22198.15,2.79259571E8,26841.2,0.008515587591357532,6.343106120390095E-5
2024-04-23,22368.0,22447.55,22349.45,2.31520813E8,25651.64,0.0014137313223340777,1.9182337725550854E-5
2024-04-24,22402.4,22476.45,22384.0,2.35898642E8,21925.6,0.0015367299273513811,1.698821702651654E-5
2024-04-25,22570.35,22625.95,22305.25,4.7504474E8,53803.8,0.007469002041045313,2.0378707051503032E-4
2024-04-26,22419.95,22620.4,22385.55,3.2988734E8,36984.89,-0.006685910529919674,1.089203774125229E-4
2024-04-29,22643.4,22655.8,22441.9,2.91957361E8,32431.45,0.009917231248162194,8.998689928036956E-5
2024-04-30,22604.85,22783.35,22568.4,3.61859375E8,38741.7,-0.0017039337135533136,8.985728540245284E-5
2024-05-02,22648.2,22710.5,22567.85,4.45909456E8,43133.31,0.0019158935479583357,3.970317451203502E-5
2024-05-03,22475.85,22794.7,22348.05,4.38060727E8,44432.55,-0.007638979130133127,3.916038824826133E-4
2024-05-06,22442.7,22588.8,22409.45,3.20255789E8,33417.53,-0.001476005170173867,6.354422749812455E-5
2024-05-07,22302.5,22499.05,22232.05,2.97815469E8,31512.26,-0.006266614466335558,1.4251929765233255E-4
2024-05-08,22302.5,22368.65,22185.2,2.77438692E8,29717.33,0.0,6.781563854888585E-5
2024-05-09,21957.5,22307.75,21932.4,3.31327454E8,37870.88,-0.015590012996666094,2.8795226065606385E-4
2024-05-10,22055.2,22131.3,21950.3,2.65804411E8,28717.71,0.0044396349451461085,6.743841018788308E-5
2024-05-13,22104.05,22131.65,21821.05,2.78186886E8,29036.08,0.0022124478982964036,1.9975894486336156E-4
2024-05-14,22217.85,22270.05,22081.25,2.30238941E8,23741.66,0.005135170201418869,7.248639639533992E-5
2024-05-15,22200.55,22297.55,22151.75,2.31935478E8,23815.79,-7.789565078779477E-4,4.303762553691665E-5
2024-05-16,22403.85,22432.25,22054.55,3.68945092E8,38836.11,0.009115755746059738,2.883450477131143E-4
2024-05-17,22466.1,22502.15,22345.65,2.4265457E8,27388.67,0.0027746872879504058,4.8709078493886505E-5
2024-05-18,22502.0,22520.25,22470.05,1.9064566E7,1572.77,0.0015966877687512294,4.980007626980763E-6
2024-05-21,22529.05,22591.1,22404.55,3.47591587E8,30782.35,0.001201393405374315,6.875660350940253E-5
2024-05-22,22597.8,22629.5,22483.15,2.9034559E8,28556.14,0.0030469688528972257,4.209706459139608E-5
2024-05-23,22967.65,22993.6,22577.45,3.69767547E8,39157.65,0.016234147702677632,3.3358450076511237E-4
2024-05-24,22957.1,23026.4,22908.0,2.6192712E8,27966.99,-4.5944725602593643E-4,2.6575976056781408E-5
2024-05-27,22932.45,23110.8,22871.2,2.60006078E8,27204.54,-0.0010743187662915156,1.0860898771284653E-4
2024-05-28,22888.15,22998.55,22858.5,2.1789075E8,23054.65,-0.0019336287086089532,3.730926489559616E-5
2024-05-29,22704.7,22825.5,22685.45,2.69932784E8,27549.09,-0.008047357864970186,3.787888242996292E-5
2024-05-30,22488.65,22705.75,22417.0,3.73374457E8,32991.46,-0.00956121402290562,1.6380407964768608E-4
2024-05-31,22530.7,22653.75,22465.1,5.72122639E8,67040.32,0.0018680861553376123,6.992985514717845E-5
2024-06-03,23263.9,23338.7,23062.3,5.69425569E8,56418.25,0.03202397920857283,1.4193570582880308E-4
2024-06-04,21884.5,23179.5,21281.45,1.006105058E9,93786.44,-0.061124179171720965,0.007298706265618703
2024-06-05,22620.35,22670.4,21791.95,6.38487077E8,64326.85,0.03307131991776584,0.0015617887685915352
2024-06-06,22821.4,22910.15,22642.6,4.80413289E8,49047.39,0.008848748644383161,1.379909769702413E-4
2024-06-07,23290.15,23320.2,22789.05,4.73554898E8,47621.54,0.020331832162561177,5.308314779142749E-4
2024-06-10,23259.2,23411.9,23227.15,3.04392368E8,29060.4,-0.0013297717180034533,6.276738527811255E-5
2024-06-11,23264.85,23389.45,23206.65,3.05185666E8,29190.91,2.4288513264755015E-4,6.156270484077013E-5
2024-06-12,23322.95,23441.95,23295.95,2.9563091E8,31795.48,0.00249421651679488,3.9032838809503005E-5
2024-06-13,23398.9,23481.05,23353.9,2.68279841E8,30151.67,0.003251158372345044,2.948185001655967E-5
2024-06-14,23465.6,23490.4,23334.25,2.23086741E8,25746.34,0.0028465062056323236,4.4483413757204965E-5
2024-06-18,23557.9,23579.05,23499.7,2.72207297E8,29389.75,0.00392570176772377,1.1363309339588033E-5
2024-06-19,23516.0,23664.0,23412.9,3.28811255E8,39430.39,-0.0017801801450586289,1.138009637474804E-4
2024-06-20,23567.0,23624.0,23442.6,2.8033697E8,33390.07,0.0021663878659495613,5.9417339789565385E-5
2024-06-21,23501.1,23667.1,23398.2,6.09877803E8,70062.97,-0.002800199840690768,1.3057179793067675E-4
2024-06-24,23537.85,23558.1,23350.0,2.3935846E8,24862.37,0.0015625351959234377,7.872527119959821E-5
2024-06-25,23721.3,23754.15,23562.05,2.98111025E8,34263.36,0.007763614937362357,6.593253526217221E-5
2024-06-26,23868.8,23889.9,23670.45,2.87824687E8,33979.62,0.0061987880801539115,8.51622725388071E-5
2024-06-27,24044.5,24087.45,23805.4,5.1522701E8,61216.71,0.00733411339077519,1.387333514117402E-4
2024-06-28,24010.6,24174.0,23985.8,3.54779832E8,41242.87,-0.001410880660883107,6.108496109014795E-5
2024-07-01,24141.95,24164.0,23992.7,2.42468081E8,28204.06,0.005455591688744926,5.061333368767146E-5
2024-07-02,24123.85,24236.35,24056.4,3.0962924E8,34838.65,-7.50013502250918E-4,5.553973969241565E-5
2024-07-03,24286.5,24309.15,24207.1,2.89201551E8,36661.17,0.0067196627176867064,1.7697537444531096E-5
2024-07-04,24302.15,24401.0,24281.0,2.51189844E8,28466.6,6.441833860869355E-4,2.4304540715627265E-5
2024-07-05,24323.85,24363.0,24168.85,2.98381204E8,32052.48,8.925266910921613E-4,6.401558541475106E-5
2024-07-08,24320.55,24344.6,24240.55,2.66299131E8,26356.03,-1.3567851613180805E-4,1.8345873413687567E-5
2024-07-09,24433.2,24443.6,24331.9,2.50537091E8,29361.08,0.004621191209858602,2.0978015205753226E-5
2024-07-10,24324.45,24461.05,24141.8,2.92263786E8,35358.54,-0.004460845850279831,1.7258809003801697E-4
2024-07-11,24315.95,24402.65,24193.75,3.06404194E8,32115.44,-3.4950370829703764E-4,7.391524575809413E-5
2024-07-12,24502.15,24592.2,24331.15,3.25823474E8,39565.33,0.007628355177359564,1.1388938690183818E-4
2024-07-15,24586.7,24635.05,24522.75,3.05395934E8,31593.04,0.003444777525214419,2.0875464043469045E-5
2024-07-16,24613.0,24661.25,24587.65,2.83212233E8,28668.71,0.0010691123118667994,8.933531994789324E-6
2024-07-18,24800.85,24837.75,24504.45,3.50924425E8,40477.17,0.00760316813758856,1.825184664288751E-4
2024-07-19,24530.9,24854.8,24508.15,3.43772965E8,33588.08,-0.010944379412161618,1.9726701236685956E-4
2024-07-22,24509.25,24595.2,24362.3,3.24190553E8,32496.23,-8.829500483391605E-4,9.052469194395713E-5
2024-07-23,24479.05,24582.55,24074.2,4.36408768E8,44921.42,-0.0012329476150728363,4.3664758015282847E-4
2024-07-24,24413.5,24504.25,24307.25,3.66616574E8,39538.11,-0.002681391716104508,6.515576554859452E-5
2024-07-25,24406.1,24426.15,24210.8,3.9182197E8,37853.62,-3.0315693109630526E-4,7.841926261031154E-5
2024-07-26,24834.85,24861.15,24410.9,3.83826136E8,42118.36,0.01741480762361384,3.3403374944691514E-4
2024-07-29,24836.1,24999.75,24774.6,3.5496607E8,37102.92,5.0331229834195685E-5,8.184621940047721E-5
2024-07-30,24857.3,24971.75,24798.65,3.84989431E8,37576.58,8.532320705021157E-4,4.8385514904518896E-5
2024-07-31,24951.15,24984.6,24856.5,3.33646302E8,35411.32,0.003768441341371064,2.64231704307067E-5
2024-08-01,25010.9,25078.3,24956.4,4.31313292E8,38822.9,0.0023918165281347566,2.3742504050349264E-5
2024-08-02,24717.7,24851.9,24686.85,3.45027881E8,35368.54,-0.01179214365820847,4.440216790103282E-5
2024-08-05,24055.6,24350.05,23893.7,4.86994718E8,45066.65,-0.027151768509934573,3.57931476485179E-4
2024-08-06,23992.55,24382.6,23960.4,3.12339387E8,31553.65,-0.0026244521876233645,3.051064141479356E-4
2024-08-07,24297.5,24337.7,24184.9,3.17564429E8,29738.85,0.012630098903435905,3.966627728438572E-5
2024-08-08,24117.0,24340.5,24079.7,3.1187594E8,30858.18,-0.007456478381555143,1.1604606194858617E-4
2024-08-09,24367.5,24419.75,24311.2,2.15129992E8,22339.19,0.010333291215294636,1.9847752132738664E-5
2024-08-12,24347.0,24472.8,24212.1,2.799251E8,30311.85,-8.416385761983504E-4,1.146995703936644E-4
2024-08-13,24139.0,24359.95,24116.5,2.3972764E8,25459.58,-0.00857984886239657,1.008846832327986E-4
2024-08-14,24143.75,24196.5,24099.7,3.03254705E8,27834.61,1.967576418212346E-4,1.6068892539581024E-5
2024-08-16,24541.15,24563.9,24204.5,2.71611087E8,28521.9,0.016325753017997963,2.1724752963724875E-4
2024-08-19,24572.65,24638.8,24522.95,2.43645503E8,22124.41,0.0012827353745464452,2.2212580126515572E-5
2024-08-20,24698.85,24734.3,24607.2,2.3831894E8,25478.73,0.005122648020588943,2.6541674417353722E-5
2024-08-21,24770.2,24787.95,24654.5,2.57114212E8,27404.63,0.0028846339064908873,2.9140653761650087E-5
2024-08-22,24811.5,24867.35,24784.45,2.20345125E8,24227.03,0.001665937616169819,1.1150641798135833E-5
2024-08-23,24823.15,24858.4,24771.65,2.06800655E8,23134.22,4.6943013455067465E-4,1.2221103366376743E-5
2024-08-26,25010.6,25043.8,24874.7,2.10266456E8,22166.86,0.007523049502801839,4.590156315280981E-5
2024-08-27,25017.75,25073.1,24973.65,2.23346636E8,26695.0,2.8583793184004246E-4,1.5794975245831904E-5
2024-08-28,25052.35,25129.6,24964.65,2.20419448E8,26994.19,0.0013820625685767348,4.337025869803969E-5
2024-08-29,25151.95,25192.9,24998.5,3.539939E8,43221.73,0.003967792825316532,6.0006491717335084E-5
2024-08-30,25235.9,25268.35,25199.4,6.38166179E8,89554.91,0.003332155576256976,7.466226944749976E-6
2024-09-02,25278.7,25333.65,25235.5,2.22815249E8,28187.71,0.0016945599981708784,1.5068512486752432E-5
2024-09-03,25279.85,25321.7,25235.8,2.12131921E8,27276.14,4.5491810987265924E-5,1.1547181010255492E-5
2024-09-04,25198.7,25216.0,25083.8,2.53788501E8,26293.35,-0.0032152298316295127,2.7630731658304145E-5
2024-09-05,25145.1,25275.45,25127.75,2.22242223E8,26272.38,-0.002129359335315646,3.4348458269449E-5
2024-09-06,24852.15,25168.75,24801.3,3.11671856E8,33001.17,-0.011718778635040884,2.1629803933959733E-4
2024-09-09,24936.4,24957.5,24753.15,2.54367252E8,25180.28,0.0033843154867430215,6.759511081597969E-5
2024-09-10,25041.1,25130.5,24896.8,2.51274802E8,27846.31,0.004189891577969935,8.729102750047896E-5
2024-09-11,24918.45,25113.7,24885.15,2.79229206E8,29395.73,-0.004909982031582216,8.358117292447647E-5
2024-09-12,25388.9,25433.35,24941.45,3.80069653E8,41747.91,0.018703577686811725,3.814297601618982E-4
2024-09-13,25356.5,25430.5,25292.45,2.50781898E8,25530.69,-0.0012769632085949123,2.96296110421476E-5
2024-09-16,25383.75,25445.7,25336.2,1.6869488E8,18705.01,0.0010740980826790941,1.8598232988178806E-5
2024-09-17,25418.55,25441.65,25352.25,2.15956868E8,25280.83,0.0013700169261289907,1.2391184017280384E-5
2024-09-18,25377.55,25482.2,25285.55,2.15727159E8,28832.0,-0.0016142975111744227,6.001729320565389E-5
2024-09-19,25415.8,25611.95,25376.05,3.14461263E8,34389.27,0.0015061029536485916,8.562214752000046E-5
2024-09-20,25790.95,25849.25,25426.6,5.33067422E8,68915.27,0.014652627320371103,2.717788601394492E-4
2024-09-23,25939.05,25956.0,25847.35,2.09187756E8,24825.74,0.005725900043797215,1.759563868152931E-5
2024-09-24,25940.4,26011.55,25886.85,3.84115033E8,35573.63,5.204372830882163E-5,2.309333373582868E-5
2024-09-25,26004.15,26032.8,25871.35,2.78540972E8,27868.08,0.0024545416990469533,3.870211729436469E-5
